URL,creator_name,total_post,patreon_number,income_per_month,tier_post_data,post_year_count,tier_count,total_links,facebook,twitter,instagram,youtube,twitch,tiktok,discord,social_link_count,text_posts,image_posts,video_posts,podcast_posts,audio_posts,link_posts,poll_posts,livestream_posts,other_posts,unknown,public_likes,public_comments,locked_likes,locked_comments,total_likes_combined,total_comments_combined,free_chat_count,paid_chat_count,membership_tier_count,membership_tiers_json,about_word_count
https://www.patreon.com/emkfit,Emily Thorne,888,2673,0,{},"{'2025': 80, '2024': 212, '2023': 227, '2022': 166, '2021': 129, '2020': 74}",0,1,no,no,yes,no,no,no,no,1,423,40,76,0,0,0,172,0,0,0,0,0,756,250,0,0,0,0,4,"[{""name"": ""Cool Clown"", ""price"": 3.0, ""description_word_count"": 59, ""tier_id"": ""5454001""}, {""name"": ""Sweet Angel Clown"", ""price"": 5.0, ""description_word_count"": 83, ""tier_id"": ""5454003""}, {""name"": ""VIC: Very Important Clown"", ""price"": 10.0, ""description_word_count"": 129, ""tier_id"": ""5454005""}, {""name"": ""VIC+ CLASS PASS"", ""price"": 20.0, ""description_word_count"": 187, ""tier_id"": ""22596324""}]",107
https://www.patreon.com/DNAReactions,DNA Reacts,161,0,0,{},"{'2025': 16, '2024': 105, '2023': 40}",0,1,no,no,yes,no,no,no,no,1,12,1,140,0,0,0,7,0,0,0,0,0,1810,547,0,0,1,0,3,"[{""name"": ""Gangy"", ""price"": 1.0, ""description_word_count"": 26, ""tier_id"": ""21492756""}, {""name"": ""(Admin Only)"", ""price"": 1.0, ""description_word_count"": 0, ""tier_id"": ""24285461""}, {""name"": ""Real Ones"", ""price"": 5.0, ""description_word_count"": 26, ""tier_id"": ""21611194""}]",0
https://www.patreon.com/rttv_,RT TV,6467,0,0,{},"{'2025': 371, '2024': 1563, '2023': 1447, '2022': 1267, '2021': 724, '2020': 632, '2019': 300, '2018': 163}",0,2,no,no,yes,no,yes,no,no,2,796,286,4381,0,0,0,161,0,0,0,0,0,1868,828,0,0,0,0,4,"[{""name"": ""Access Granted!"", ""price"": 1.0, ""description_word_count"": 20, ""tier_id"": ""9605800""}, {""name"": ""Rookie"", ""price"": 5.0, ""description_word_count"": 38, ""tier_id"": ""2681101""}, {""name"": ""Willpower Alumn"", ""price"": 10.0, ""description_word_count"": 39, ""tier_id"": ""2681121""}, {""name"": ""Ultra WillPower"", ""price"": 15.0, ""description_word_count"": 26, ""tier_id"": ""5346264""}]",85
https://www.patreon.com/saracarrolli,Sara Carrolli,598,0,0,{},"{'2025': 63, '2024': 299, '2023': 236}",0,1,no,no,yes,no,no,no,no,1,212,53,220,0,0,0,39,0,0,0,0,0,2051,797,0,0,0,0,3,"[{""name"": ""Found Family"", ""price"": 1.0, ""description_word_count"": 61, ""tier_id"": ""9848937""}, {""name"": ""Friends to Lovers"", ""price"": 5.0, ""description_word_count"": 55, ""tier_id"": ""9334002""}, {""name"": ""Soul Mates"", ""price"": 8.0, ""description_word_count"": 38, ""tier_id"": ""9848951""}]",224
https://www.patreon.com/JeremyLefebvre,Jeremy Lefebvre,161,2334,0,{},"{'2025': 16, '2024': 61, '2023': 84}",0,2,no,no,no,yes,yes,no,no,2,40,105,2,0,0,0,0,0,0,0,0,0,922,706,0,0,0,0,3,"[{""name"": ""FlapJack Flippin' Support!"", ""price"": 7.0, ""description_word_count"": 35, ""tier_id"": ""23075320""}, {""name"": ""Buy the Dip and Never Trip"", ""price"": 33.0, ""description_word_count"": 40, ""tier_id"": ""24289146""}, {""name"": ""VIP Bundle- (Discord chat + Courses)"", ""price"": 125.0, ""description_word_count"": 82, ""tier_id"": ""10307811""}]",132
https://www.patreon.com/GiantsNation,Giants Nation Show,1069,0,0,{},"{'2025': 32, '2024': 138, '2023': 170, '2022': 250, '2021': 290, '2020': 189}",0,0,no,no,no,no,no,no,no,0,437,23,14,0,0,0,0,0,0,0,0,0,1322,1003,0,0,0,0,3,"[{""name"": ""Official Patron"", ""price"": 6.0, ""description_word_count"": 33, ""tier_id"": ""5589798""}, {""name"": ""World Beater Tier"", ""price"": 9.99, ""description_word_count"": 48, ""tier_id"": ""7521745""}, {""name"": ""Family"", ""price"": 100.0, ""description_word_count"": 53, ""tier_id"": ""7521770""}]",89
https://www.patreon.com/puddinsfabshop,Puddin's Fab Shop,22,0,0,{},"{'2025': 19, '2021': 3}",0,4,yes,no,yes,yes,no,yes,no,4,4,6,12,0,0,0,0,0,0,0,615,117,1048,240,0,0,0,0,1,"[{""name"": ""PFS Full Access!"", ""price"": 5.0, ""description_word_count"": 12, ""tier_id"": ""7542749""}]",99
https://www.patreon.com/PWMods,Pro Wrestling Mods,113,0,0,{},"{'2025': 2, '2024': 18, '2023': 55, '2022': 38}",0,1,no,yes,no,no,no,no,yes,2,72,4,30,0,0,0,0,0,0,0,570,506,129,424,0,0,0,0,4,"[{""name"": ""Advocate"", ""price"": 5.0, ""description_word_count"": 14, ""tier_id"": ""8266530""}, {""name"": ""All-Elite"", ""price"": 10.0, ""description_word_count"": 49, ""tier_id"": ""8266531""}, {""name"": ""PWM Champion"", ""price"": 20.0, ""description_word_count"": 75, ""tier_id"": ""8266532""}, {""name"": ""PWM Icon"", ""price"": 30.0, ""description_word_count"": 95, ""tier_id"": ""8266603""}]",153
https://www.patreon.com/theminorities3,the minorities,295,0,0,{},"{'2025': 25, '2024': 68, '2023': 37, '2022': 58, '2021': 40, '2020': 46, '2019': 21}",0,2,no,yes,yes,no,no,no,no,2,70,28,186,0,0,0,0,0,0,0,0,0,2810,1180,0,0,0,0,5,"[{""name"": ""Waterboy"", ""price"": 2.0, ""description_word_count"": 24, ""tier_id"": ""3734223""}, {""name"": ""Bench Player"", ""price"": 5.0, ""description_word_count"": 22, ""tier_id"": ""3734226""}, {""name"": ""Starter"", ""price"": 10.0, ""description_word_count"": 32, ""tier_id"": ""3734232""}, {""name"": ""Franchise Player"", ""price"": 20.0, ""description_word_count"": 32, ""tier_id"": ""3734235""}, {""name"": ""Championship Celebration"", ""price"": 4000.0, ""description_word_count"": 21, ""tier_id"": ""3880694""}]",32
https://www.patreon.com/stephenhilton,Stephen Hilton,313,0,0,{},"{'2025': 26, '2024': 48, '2023': 161, '2022': 78}",0,1,no,no,yes,no,no,no,no,1,90,22,103,0,0,0,0,0,0,0,29,2,517,413,0,0,0,0,4,"[{""name"": ""Lovely Patron"", ""price"": 6.0, ""description_word_count"": 52, ""tier_id"": ""7281631""}, {""name"": ""Super Supporter!"", ""price"": 10.0, ""description_word_count"": 48, ""tier_id"": ""9037260""}, {""name"": ""INSIDERS GROUP + DISCORD"", ""price"": 45.0, ""description_word_count"": 26, ""tier_id"": ""9466926""}, {""name"": ""TOP TIER INNER CIRCLE + DISCORD"", ""price"": 100.0, ""description_word_count"": 55, ""tier_id"": ""9294669""}]",109
https://www.patreon.com/lovelyti,lovelyti,1967,2685,0,{},"{'2025': 62, '2024': 253, '2023': 228, '2022': 266, '2021': 219, '2020': 245, '2019': 318, '2018': 376}",0,1,no,no,yes,no,no,no,no,1,165,73,62,0,0,0,0,0,0,0,0,0,548,153,0,0,0,0,3,"[{""name"": ""showing support"", ""price"": 5.0, ""description_word_count"": 113, ""tier_id"": ""734616""}, {""name"": ""super sipper"", ""price"": 10.0, ""description_word_count"": 113, ""tier_id"": ""2440758""}, {""name"": ""extreme sipper"", ""price"": 20.0, ""description_word_count"": 113, ""tier_id"": ""2440772""}]",111
https://www.patreon.com/Gamechamp,Gamechamp3000,143,1262,0,{},"{'2025': 4, '2024': 21, '2023': 16, '2022': 48, '2021': 30, '2020': 15, '2019': 4, '2018': 3, '2017': 2}",0,2,no,yes,no,no,yes,no,no,2,55,0,81,0,0,0,1,0,0,0,0,0,8,2,0,0,1,0,3,"[{""name"": ""I Wanna Be A Pop Star"", ""price"": 1.0, ""description_word_count"": 33, ""tier_id"": ""1003204""}, {""name"": ""Lore Drop"", ""price"": 5.0, ""description_word_count"": 24, ""tier_id"": ""1254765""}, {""name"": ""Money Sandwich"", ""price"": 10.0, ""description_word_count"": 29, ""tier_id"": ""7905251""}]",440
https://www.patreon.com/cgpgrey,CGP Grey,256,0,0,{},"{'2025': 3, '2024': 4, '2023': 44, '2022': 8, '2021': 14, '2020': 23, '2019': 15, '2018': 9, '2017': 15, '2016': 25, '2015': 20, '2014': 14, '2013': 16, '2012': 26, '2011': 20}",0,0,no,no,no,no,no,no,no,0,27,19,95,0,0,0,0,0,0,0,979,135,471,84,0,0,0,0,5,"[{""name"": ""Bonnie Bee Brigade"", ""price"": 3.0, ""description_word_count"": 12, ""tier_id"": ""464992""}, {""name"": ""Bonus Videos!"", ""price"": 7.0, ""description_word_count"": 27, ""tier_id"": ""10135261""}, {""name"": ""Wall of Thanks"", ""price"": 10.0, ""description_word_count"": 73, ""tier_id"": ""10135302""}, {""name"": ""Live Chat in the Discord!"", ""price"": 15.0, ""description_word_count"": 39, ""tier_id"": ""7702168""}, {""name"": ""Top Chicken!!"", ""price"": 100.0, ""description_word_count"": 105, ""tier_id"": ""9970122""}]",20
https://www.patreon.com/KyaandCo,Kya & Co,704,0,0,{},"{'2025': 5, '2024': 110, '2023': 15, '2022': 182, '2021': 276, '2020': 86, '2019': 11, '2018': 19}",0,4,no,no,yes,yes,yes,yes,no,4,264,249,75,0,0,0,59,0,0,0,620,125,2394,1327,0,0,0,0,5,"[{""name"": ""LITTLE LOVE"", ""price"": 1.0, ""description_word_count"": 99, ""tier_id"": ""2947661""}, {""name"": ""INTEGRATED INVOLVEMENT!"", ""price"": 5.0, ""description_word_count"": 134, ""tier_id"": ""2947681""}, {""name"": ""THE LAUGHTER PACKET!"", ""price"": 15.0, ""description_word_count"": 232, ""tier_id"": ""2947698""}, {""name"": ""SWEETER THAN SALLY"", ""price"": 30.0, ""description_word_count"": 264, ""tier_id"": ""2947715""}, {""name"": ""PROTECTOR PATRON"", ""price"": 100.0, ""description_word_count"": 276, ""tier_id"": ""2947760""}]",420
https://www.patreon.com/WolfeyVGC,WolfeyVGC,185,3472,0,{},"{'2025': 39, '2024': 97, '2023': 49}",0,3,no,yes,yes,yes,no,no,no,3,34,21,84,0,0,0,38,0,0,0,0,0,1625,348,0,0,0,0,4,"[{""name"": ""Gym Trainer"", ""price"": 5.0, ""description_word_count"": 41, ""tier_id"": ""10157802""}, {""name"": ""Gym Leader"", ""price"": 10.0, ""description_word_count"": 85, ""tier_id"": ""10157849""}, {""name"": ""Elite 4 Member"", ""price"": 25.0, ""description_word_count"": 97, ""tier_id"": ""10157903""}, {""name"": ""Champion"", ""price"": 50.0, ""description_word_count"": 60, ""tier_id"": ""10157924""}]",139
https://www.patreon.com/dotdiscovery,DISCOVERY,163,0,0,{},"{'2025': 17, '2024': 61, '2023': 51, '2022': 34}",0,1,no,yes,no,no,no,no,no,1,2,146,11,0,0,0,4,0,0,0,0,0,106,0,0,0,0,0,3,"[{""name"": ""MEMBER"", ""price"": 0.0, ""description_word_count"": 24, ""tier_id"": ""2053690""}, {""name"": ""MVP"", ""price"": 0.0, ""description_word_count"": 21, ""tier_id"": ""2962106""}, {""name"": ""PREMIUM"", ""price"": 0.0, ""description_word_count"": 22, ""tier_id"": ""2962107""}]",148
https://www.patreon.com/thelonginvestor,The Long Investor,12262,3633,0,{},"{'2025': 1464, '2024': 5054, '2023': 5193, '2022': 551}",0,1,no,yes,no,no,no,no,no,1,113,12131,1,0,0,0,9,0,0,0,0,0,1250,53,0,0,7,0,3,"[{""name"": ""Access to all Technical Charts"", ""price"": 37.0, ""description_word_count"": 124, ""tier_id"": ""9426731""}, {""name"": ""Access to all Technical Charts PRO"", ""price"": 69.99, ""description_word_count"": 169, ""tier_id"": ""9249633""}, {""name"": ""The Executive Lounge"", ""price"": 500.0, ""description_word_count"": 185, ""tier_id"": ""9704869""}]",136
https://www.patreon.com/INFLUENCERCITY,INFLUENCER CITY,89,0,0,{},"{'2025': 15, '2024': 31, '2023': 45}",0,2,no,no,yes,yes,no,no,no,2,0,2,59,0,0,0,0,0,0,0,0,0,2106,1244,0,0,1,0,2,"[{""name"": ""GREEN SQUAD"", ""price"": 6.99, ""description_word_count"": 9, ""tier_id"": ""7829979""}, {""name"": ""RED SQUAD"", ""price"": 9.99, ""description_word_count"": 29, ""tier_id"": ""7829978""}]",16
https://www.patreon.com/Supereyepatchwolf,Super Eyepatch Wolf,132,9322,0,{},"{'2025': 3, '2024': 8, '2023': 9, '2022': 17, '2021': 18, '2020': 13, '2019': 11, '2018': 23, '2017': 30}",0,0,no,no,no,no,no,no,no,0,131,0,1,0,0,0,0,0,0,0,0,0,204,30,0,0,0,0,3,"[{""name"": ""SUPER EYEPATCH WOLF PACK"", ""price"": 1.0, ""description_word_count"": 94, ""tier_id"": ""1302368""}, {""name"": ""Three Dollar Teir"", ""price"": 3.0, ""description_word_count"": 49, ""tier_id"": ""20908394""}, {""name"": ""Five Dollar Tier (possibly haunted)"", ""price"": 5.0, ""description_word_count"": 44, ""tier_id"": ""20908407""}]",748
https://www.patreon.com/antondaniels,Anton Daniels,194,0,0,{},"{'2025': 7, '2024': 24, '2023': 48, '2022': 60, '2021': 55}",0,1,no,no,yes,no,no,no,no,1,0,29,155,0,0,0,6,0,0,0,0,0,4151,1011,0,0,0,0,3,"[{""name"": ""Early adopters"", ""price"": 9.0, ""description_word_count"": 69, ""tier_id"": ""7177040""}, {""name"": ""Exclusive access"", ""price"": 15.0, ""description_word_count"": 92, ""tier_id"": ""7659148""}, {""name"": ""Seat at the table"", ""price"": 49.0, ""description_word_count"": 60, ""tier_id"": ""6941094""}]",64
https://www.patreon.com/Vambie_Reacts,Vambie_Reacts,25,1349,0,{},{'2025': 25},0,2,no,no,no,yes,no,yes,no,2,5,1,17,0,0,0,2,0,0,0,12,5,793,575,0,0,2,0,1,"[{""name"": ""All-Access Member"", ""price"": 5.0, ""description_word_count"": 80, ""tier_id"": ""25398912""}]",31
https://www.patreon.com/theovon,Theo Von,260,7834,0,{},"{'2025': 3, '2024': 19, '2023': 18, '2022': 13, '2021': 11, '2020': 23, '2019': 86, '2018': 62, '2017': 25}",0,1,no,no,no,no,no,no,no,0,68,61,110,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,1,"[{""name"": ""Thanks, BRUH!"", ""price"": 2.0, ""description_word_count"": 67, ""tier_id"": ""1645566""}]",875
https://www.patreon.com/urfavorit3trash,urfavorit3trash,161,0,0,{},"{'2025': 21, '2024': 89, '2023': 51}",0,1,no,yes,no,no,no,no,no,1,6,155,0,0,0,0,0,0,0,0,0,0,329,37,0,0,0,0,1,"[{""name"": ""Stand Alone Tier"", ""price"": 6.0, ""description_word_count"": 16, ""tier_id"": ""9143422""}]",12
https://www.patreon.com/thereelrejects,The Reel Rejects,6969,17524,0,{},"{'2025': 177, '2024': 770, '2023': 769, '2022': 871, '2021': 883, '2020': 1066, '2019': 982, '2018': 971, '2017': 480}",0,1,no,no,yes,no,no,no,no,1,270,394,5920,0,0,0,36,0,0,0,0,0,9,3,0,0,0,0,4,"[{""name"": ""Hop Aboard the Good Ship Reject! 🚢"", ""price"": 1.0, ""description_word_count"": 55, ""tier_id"": ""1705776""}, {""name"": ""TV SHOW & MOVIE REACTIONS! 🥃"", ""price"": 5.0, ""description_word_count"": 136, ""tier_id"": ""1651911""}, {""name"": ""Verbal Thank You & Behind The Scenes!!"", ""price"": 10.0, ""description_word_count"": 66, ""tier_id"": ""1610038""}, {""name"": ""Hey Hey, Patron Sponsor of the Day! 🙌🏼"", ""price"": 20.0, ""description_word_count"": 73, ""tier_id"": ""4524779""}]",204
https://www.patreon.com/TociReacts,Toci,273,905,3368,{},"{'2025': 75, '2024': 198}",0,2,no,no,no,yes,yes,no,no,2,18,19,234,0,0,0,1,0,0,0,0,0,716,366,0,0,0,0,2,"[{""name"": ""Rythym Guitarists"", ""price"": 5.0, ""description_word_count"": 43, ""tier_id"": ""23295568""}, {""name"": ""Lead Guitarist"", ""price"": 10.0, ""description_word_count"": 33, ""tier_id"": ""25366012""}]",19
https://www.patreon.com/diegesisTV,Diegesis,1549,0,0,{},"{'2025': 229, '2024': 819, '2023': 364, '2022': 103, '2021': 34}",0,1,no,no,no,yes,no,no,no,1,26,12,796,0,0,0,12,0,0,0,0,0,488,297,0,0,5,0,2,"[{""name"": ""Full Reactions"", ""price"": 5.0, ""description_word_count"": 37, ""tier_id"": ""4599517""}, {""name"": ""Early Access + Shout outs!"", ""price"": 10.0, ""description_word_count"": 32, ""tier_id"": ""8096512""}]",416
https://www.patreon.com/awkwardashleigh,Ashleigh Burton,1554,5245,0,{},"{'2025': 216, '2024': 481, '2023': 293, '2022': 288, '2021': 276}",0,2,no,no,yes,yes,no,no,no,2,55,15,1068,0,0,0,192,0,0,0,0,0,1087,649,0,0,0,0,4,"[{""name"": ""Donation"", ""price"": 3.0, ""description_word_count"": 33, ""tier_id"": ""5268846""}, {""name"": ""Bedroom Closet"", ""price"": 8.0, ""description_word_count"": 25, ""tier_id"": ""6486820""}, {""name"": ""Hi. Yes. Hello!"", ""price"": 10.0, ""description_word_count"": 68, ""tier_id"": ""5268847""}, {""name"": ""Beans"", ""price"": 20.0, ""description_word_count"": 66, ""tier_id"": ""5268848""}]",76
https://www.patreon.com/lazymasquerade,Lazy Masquerade,144,1280,0,{},"{'2025': 16, '2024': 11, '2023': 25, '2022': 4, '2021': 7, '2020': 21, '2019': 59, '2015': 1}",0,1,no,no,yes,no,no,no,no,1,28,5,26,0,0,0,0,0,0,0,0,0,93,10,0,0,0,0,4,"[{""name"": ""Probable Axe Murderers"", ""price"": 1.0, ""description_word_count"": 9, ""tier_id"": ""3220097""}, {""name"": ""Fleshgaits"", ""price"": 5.0, ""description_word_count"": 32, ""tier_id"": ""3220146""}, {""name"": ""Yōkai"", ""price"": 10.0, ""description_word_count"": 58, ""tier_id"": ""3220690""}, {""name"": ""The Blood Court"", ""price"": 25.0, ""description_word_count"": 76, ""tier_id"": ""3220168""}]",39
https://www.patreon.com/warcraftlogs,Archon.gg,34,18001,0,{},"{'2025': 2, '2024': 10, '2020': 5, '2018': 1, '2016': 7, '2015': 9}",0,1,no,yes,no,no,no,no,yes,2,34,0,0,0,0,0,0,0,0,0,122,114,108,75,0,0,0,0,4,"[{""name"": ""Silver"", ""price"": 2.0, ""description_word_count"": 45, ""tier_id"": ""8223626""}, {""name"": ""Gold"", ""price"": 5.0, ""description_word_count"": 77, ""tier_id"": ""8223645""}, {""name"": ""Platinum"", ""price"": 10.0, ""description_word_count"": 72, ""tier_id"": ""8223649""}, {""name"": ""Alchemical Society"", ""price"": 25.0, ""description_word_count"": 78, ""tier_id"": ""22550711""}]",338
https://www.patreon.com/es_de,ES-DE Frontend,13,65688,0,{},"{'2025': 1, '2024': 12}",0,0,no,no,no,no,no,no,no,0,13,0,0,0,0,0,0,0,0,0,247,0,689,1114,0,0,0,0,1,"[{""name"": ""Android supporter"", ""price"": 0.0, ""description_word_count"": 66, ""tier_id"": ""22409057""}]",64
https://www.patreon.com/gofile,Gofile,15,0,0,{},"{'2023': 1, '2022': 2, '2021': 5, '2020': 3}",0,0,no,no,no,no,no,no,no,0,15,0,0,0,0,0,0,0,0,0,0,0,374,171,0,0,0,0,1,"[{""name"": ""Gofile Premium"", ""price"": 9.0, ""description_word_count"": 51, ""tier_id"": ""22762532""}]",101
https://www.patreon.com/metaidea,Meta Idea,32,0,0,{},"{'2024': 1, '2023': 1, '2022': 24, '2021': 6}",0,3,no,no,no,no,no,no,yes,1,2,29,0,0,0,0,0,0,0,0,247,0,110,0,0,0,0,0,4,"[{""name"": ""supporter"", ""price"": 0.0, ""description_word_count"": 58, ""tier_id"": ""7358944""}, {""name"": ""meta supporter"", ""price"": 0.0, ""description_word_count"": 108, ""tier_id"": ""7358972""}, {""name"": ""Ultra Supporter"", ""price"": 0.0, ""description_word_count"": 126, ""tier_id"": ""7359070""}, {""name"": ""Legendary Supporter"", ""price"": 0.0, ""description_word_count"": 132, ""tier_id"": ""8612964""}]",211
https://www.patreon.com/ninjaripper,blackninja,26,45453,0,{},"{'2025': 2, '2024': 6, '2023': 5, '2022': 6, '2021': 7}",0,1,no,no,no,yes,no,no,yes,2,26,0,0,0,0,0,0,0,0,0,50,27,895,2384,0,0,0,0,3,"[{""name"": ""Fan"", ""price"": 1.0, ""description_word_count"": 18, ""tier_id"": ""7304266""}, {""name"": ""Exclusive content"", ""price"": 5.0, ""description_word_count"": 21, ""tier_id"": ""7304259""}, {""name"": ""Exclusive content++"", ""price"": 15.0, ""description_word_count"": 28, ""tier_id"": ""7713704""}]",140
https://www.patreon.com/KyberServers,KYBER V2 for STAR WARS Battlefront II,8,3664,0,{},"{'2025': 1, '2024': 6, '2022': 1}",0,1,no,yes,no,no,no,no,yes,2,5,3,0,0,0,0,0,0,0,0,113,38,33,10,0,0,0,0,3,"[{""name"": ""Durasteel"", ""price"": 4.99, ""description_word_count"": 156, ""tier_id"": ""8039424""}, {""name"": ""Beskar"", ""price"": 9.99, ""description_word_count"": 156, ""tier_id"": ""8196287""}, {""name"": ""KYBER Heart"", ""price"": 14.99, ""description_word_count"": 156, ""tier_id"": ""8197122""}]",91
https://www.patreon.com/NextGenDreams,NextGen Dreams,5,33516,0,{},"{'2025': 1, '2024': 3, '2023': 1}",0,1,no,no,no,yes,no,no,no,1,0,5,0,0,0,0,0,0,0,0,128,0,344,694,0,0,0,0,2,"[{""name"": ""NextGen Gold"", ""price"": 8.0, ""description_word_count"": 38, ""tier_id"": ""21987764""}, {""name"": ""NextGen Platinum"", ""price"": 12.0, ""description_word_count"": 51, ""tier_id"": ""21987800""}]",41
https://www.patreon.com/Otis_Inf,Otis_Inf,63,4769,0,{},"{'2025': 6, '2024': 12, '2023': 12, '2022': 14, '2021': 17, '2020': 2}",0,2,no,no,no,no,no,no,no,0,37,23,2,0,0,0,0,0,0,0,375,331,1019,1298,0,0,0,0,1,"[{""name"": ""One"", ""price"": 0.0, ""description_word_count"": 39, ""tier_id"": ""5360283""}]",769
https://www.patreon.com/vocalremover,Melnik Dmitry,6,0,0,{},"{'2025': 1, '2024': 1, '2023': 2, '2022': 1, '2021': 1}",0,1,no,no,no,no,no,no,no,0,4,0,0,0,0,0,2,0,0,0,0,0,1940,2536,0,0,0,0,1,"[{""name"": """", ""price"": 5.0, ""description_word_count"": 0, ""tier_id"": ""23301843""}]",86
https://www.patreon.com/vibevilla,VibeVilla,1073,30560,0,{},"{'2025': 78, '2024': 254, '2023': 220, '2022': 229, '2021': 166, '2020': 104, '2019': 22}",0,3,no,yes,yes,no,no,no,no,2,34,1,933,0,0,0,54,0,0,0,0,0,933,745,0,0,0,0,4,"[{""name"": ""Catch the Vibe"", ""price"": 1.0, ""description_word_count"": 91, ""tier_id"": ""3636056""}, {""name"": ""Bonus Vibes!"", ""price"": 2.0, ""description_word_count"": 76, ""tier_id"": ""8824752""}, {""name"": ""Trust the Vibe!!"", ""price"": 5.0, ""description_word_count"": 81, ""tier_id"": ""3636630""}, {""name"": ""You KNOW The Vibes!!!"", ""price"": 9.0, ""description_word_count"": 90, ""tier_id"": ""8824762""}]",80
https://www.patreon.com/itsbenkim,Ben Kim,549,0,0,{},"{'2025': 139, '2024': 410}",0,0,no,no,no,no,no,no,no,0,7,5,535,0,0,0,2,0,0,0,0,0,4689,751,0,0,3,0,6,"[{""name"": ""STRAY KIDS"", ""price"": 5.0, ""description_word_count"": 4, ""tier_id"": ""22274045""}, {""name"": ""BTS"", ""price"": 5.0, ""description_word_count"": 3, ""tier_id"": ""22960989""}, {""name"": ""SEVENTEEN"", ""price"": 5.0, ""description_word_count"": 2, ""tier_id"": ""23991036""}, {""name"": ""ATEEZ"", ""price"": 5.0, ""description_word_count"": 3, ""tier_id"": ""24602743""}, {""name"": ""ENHYPEN"", ""price"": 5.0, ""description_word_count"": 3, ""tier_id"": ""25217036""}, {""name"": ""All Inclusive!"", ""price"": 7.5, ""description_word_count"": 7, ""tier_id"": ""22966241""}]",11
https://www.patreon.com/JukeJams,Juke Jams,399,4692,0,{},"{'2025': 213, '2024': 186}",0,3,no,no,yes,yes,yes,no,no,3,9,7,381,0,0,0,2,0,0,0,0,0,835,379,0,0,1,0,3,"[{""name"": ""Uncut Album & Concert Reactions"", ""price"": 2.5, ""description_word_count"": 248, ""tier_id"": ""24555422""}, {""name"": ""Juke Jams Fam"", ""price"": 5.0, ""description_word_count"": 272, ""tier_id"": ""22636358""}, {""name"": ""Lovers N Friends"", ""price"": 10.0, ""description_word_count"": 52, ""tier_id"": ""22754912""}]",12
https://www.patreon.com/ellecordova,Elle Cordova,328,2802,0,{},"{'2025': 11, '2024': 4, '2023': 30, '2022': 33, '2021': 51, '2020': 53, '2019': 50, '2018': 50, '2017': 46}",0,3,no,no,yes,yes,no,yes,no,3,3,18,252,0,0,0,4,0,0,0,2308,1068,1221,610,0,0,3,0,6,"[{""name"": ""Ice Potatoes"", ""price"": 4.0, ""description_word_count"": 31, ""tier_id"": ""145810""}, {""name"": ""Blue Moons"", ""price"": 12.0, ""description_word_count"": 28, ""tier_id"": ""145811""}, {""name"": ""Class M Planets"", ""price"": 20.0, ""description_word_count"": 31, ""tier_id"": ""145812""}, {""name"": ""Red Giants"", ""price"": 40.0, ""description_word_count"": 45, ""tier_id"": ""145813""}, {""name"": ""Neutron Stars"", ""price"": 100.0, ""description_word_count"": 88, ""tier_id"": ""6597582""}, {""name"": ""Black Holes"", ""price"": 200.0, ""description_word_count"": 105, ""tier_id"": ""145814""}]",175
https://www.patreon.com/NigelBaker,Nigel Baker,1187,16156,0,{},"{'2025': 111, '2024': 389, '2023': 357, '2022': 298, '2021': 32}",0,2,no,no,no,yes,yes,no,no,2,27,36,901,0,0,0,5,0,0,0,0,0,3936,778,0,0,0,0,4,"[{""name"": ""General Supporter Access"", ""price"": 4.99, ""description_word_count"": 155, ""tier_id"": ""7933044""}, {""name"": ""All Access"", ""price"": 9.99, ""description_word_count"": 144, ""tier_id"": ""7936894""}, {""name"": ""THE RECOMMENDATION TIER"", ""price"": 16.99, ""description_word_count"": 381, ""tier_id"": ""9053572""}, {""name"": ""Super Supporter Tier"", ""price"": 23.99, ""description_word_count"": 525, ""tier_id"": ""9054333""}]",208
https://www.patreon.com/panpiano,panpiano,520,0,0,{},"{'2025': 57, '2024': 179, '2023': 102, '2022': 145, '2021': 12, '2020': 12, '2019': 12, '2018': 1}",0,2,no,yes,no,yes,no,no,no,2,7,221,290,0,0,0,0,0,0,0,5750,12,332,34,0,0,0,0,5,"[{""name"": ""Tip"", ""price"": 1.0, ""description_word_count"": 7, ""tier_id"": ""3043520""}, {""name"": ""High Quality Audio Files"", ""price"": 5.0, ""description_word_count"": 9, ""tier_id"": ""3051285""}, {""name"": ""Pan Fan"", ""price"": 10.0, ""description_word_count"": 28, ""tier_id"": ""8293323""}, {""name"": ""Big Pan Fan"", ""price"": 35.0, ""description_word_count"": 42, ""tier_id"": ""8293334""}, {""name"": ""Super Pan Fan"", ""price"": 110.0, ""description_word_count"": 56, ""tier_id"": ""8293363""}]",98
https://www.patreon.com/renmakesmusic,Ren,205,25601,0,{},"{'2025': 39, '2024': 135, '2023': 31}",0,2,no,no,no,yes,yes,no,no,2,28,24,148,0,0,0,2,0,0,0,0,0,13936,5564,0,0,5,0,2,"[{""name"": ""BTS"", ""price"": 0.0, ""description_word_count"": 44, ""tier_id"": ""21587734""}, {""name"": ""BTS + Ren Music Lessons"", ""price"": 0.0, ""description_word_count"": 53, ""tier_id"": ""10191291""}]",67
